,기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자
303,서울시,32,1,SDOT001,4028,00Original,4028,0,202104190220,2021-04-19 02:26:40
304,서울시,32,1,SDOT001,4013,00Original,4013,6,202104190220,2021-04-19 02:26:47
305,서울시,32,1,SDOT001,4040,00Original,4040,2,202104190220,2021-04-19 02:27:46
306,서울시,32,1,SDOT001,4020,00Original,4020,0,202104190220,2021-04-19 02:28:18
307,서울시,32,1,SDOT001,4037,00Original,4037,0,202104190230,2021-04-19 02:36:53
308,서울시,32,1,SDOT001,4037,00Original,4037,0,202104190230,2021-04-19 02:37:29
309,서울시,32,1,SDOT001,2997,00Original,2997,130,202104190210,2021-04-19 02:37:44
310,서울시,32,1,SDOT001,3040,00Original,3040,148,202104190210,2021-04-19 02:39:21
311,서울시,32,1,SDOT001,4005,00Original,4005,2,202104190240,2021-04-19 02:42:28
312,서울시,32,1,SDOT001,4026,00Original,4026,0,202104190240,2021-04-19 02:43:20
313,서울시,32,1,SDOT001,4011,00Original,4011,1,202104190240,2021-04-19 02:47:36
314,서울시,32,1,SDOT001,3005,00Original,3005,127,202104190220,2021-04-19 02:49:40
315,서울시,32,1,SDOT001,3004,00Original,3004,177,202104190220,2021-04-19 02:49:54
316,서울시,32,1,SDOT001,3018,00Original,3018,115,202104190220,2021-04-19 02:50:20
317,서울시,32,1,SDOT001,3036,00Original,3036,133,202104190220,2021-04-19 02:51:04
318,서울시,32,1,SDOT001,4025,00Original,4025,1,202104190250,2021-04-19 02:57:54
319,서울시,32,1,SDOT001,2999,00Original,2999,139,202104190240,2021-04-19 03:01:26
320,서울시,32,1,SDOT001,3000,00Original,3000,142,202104190240,2021-04-19 03:01:26
321,서울시,32,1,SDOT001,3001,00Original,3001,111,202104190240,2021-04-19 03:01:36
322,서울시,32,1,SDOT001,3013,00Original,3013,111,202104190240,2021-04-19 03:02:42
323,서울시,32,1,SDOT001,3019,00Original,3019,155,202104190240,2021-04-19 03:02:49
324,서울시,32,1,SDOT001,3040,00Original,3040,142,202104190240,2021-04-19 03:03:09
325,서울시,32,1,SDOT001,3041,00Original,3041,132,202104190240,2021-04-19 03:03:28
326,서울시,32,1,SDOT001,4032,00Original,4032,0,202104190300,2021-04-19 03:04:46
327,서울시,32,1,SDOT001,4048,00Original,4048,0,202104190300,2021-04-19 03:04:48
328,서울시,32,1,SDOT001,4019,00Original,4019,21,202104190310,2021-04-19 03:10:42
329,서울시,32,1,SDOT001,4049,00Original,4049,2,202104190310,2021-04-19 03:12:21
330,서울시,32,1,SDOT001,2992,00Original,2992,172,202104190250,2021-04-19 03:13:25
331,서울시,32,1,SDOT001,2993,00Original,2993,194,202104190250,2021-04-19 03:13:38
332,서울시,32,1,SDOT001,2994,00Original,2994,116,202104190250,2021-04-19 03:13:50
333,서울시,32,1,SDOT001,3008,00Original,3008,160,202104190250,2021-04-19 03:14:18
334,서울시,32,1,SDOT001,3015,00Original,3015,114,202104190250,2021-04-19 03:14:29
335,서울시,32,1,SDOT001,3018,00Original,3018,114,202104190250,2021-04-19 03:15:03
336,서울시,32,1,SDOT001,3035,00Original,3035,125,202104190250,2021-04-19 03:15:13
337,서울시,32,1,SDOT001,4015,00Original,4015,1,202104190320,2021-04-19 03:20:29
338,서울시,32,1,SDOT001,4031,00Original,4031,1,202104190320,2021-04-19 03:20:40
339,서울시,32,1,SDOT001,4039,00Original,4039,0,202104190320,2021-04-19 03:21:38
340,서울시,32,1,SDOT001,4044,00Original,4044,0,202104190320,2021-04-19 03:22:55
341,서울시,32,1,SDOT001,4048,00Original,4048,0,202104190320,2021-04-19 03:24:12
342,서울시,32,1,SDOT001,4032,00Original,4032,0,202104190320,2021-04-19 03:24:23
343,서울시,32,1,SDOT001,3006,00Original,3006,139,202104190300,2021-04-19 03:25:59
344,서울시,32,1,SDOT001,3023,00Original,3023,162,202104190300,2021-04-19 03:26:31
345,서울시,32,1,SDOT001,4035,00Original,4035,4,202104190330,2021-04-19 03:36:08
346,서울시,32,1,SDOT001,4009,00Original,4009,7,202104190330,2021-04-19 03:36:08
347,서울시,32,1,SDOT001,4037,00Original,4037,0,202104190330,2021-04-19 03:36:18
348,서울시,32,1,SDOT001,3003,00Original,3003,171,202104190310,2021-04-19 03:37:49
349,서울시,32,1,SDOT001,2996,00Original,2996,104,202104190310,2021-04-19 03:37:49
350,서울시,32,1,SDOT001,3011,00Original,3011,118,202104190310,2021-04-19 03:38:11
351,서울시,32,1,SDOT001,3024,00Original,3024,143,202104190310,2021-04-19 03:38:29
352,서울시,32,1,SDOT001,3025,00Original,3025,142,202104190310,2021-04-19 03:38:33
353,서울시,32,1,SDOT001,3040,00Original,3040,117,202104190310,2021-04-19 03:39:26
354,서울시,32,1,SDOT001,3041,00Original,3041,140,202104190310,2021-04-19 03:39:26
355,서울시,32,1,SDOT001,4046,00Original,4046,0,202104190340,2021-04-19 03:40:43
356,서울시,32,1,SDOT001,4039,00Original,4039,0,202104190340,2021-04-19 03:41:33
357,서울시,32,1,SDOT001,4012,00Original,4012,0,202104190340,2021-04-19 03:41:32
358,서울시,32,1,SDOT001,4005,00Original,4005,0,202104190340,2021-04-19 03:42:26
359,서울시,32,1,SDOT001,4049,00Original,4049,3,202104190340,2021-04-19 03:42:30
360,서울시,32,1,SDOT001,4042,00Original,4042,0,202104190340,2021-04-19 03:47:48
361,서울시,32,1,SDOT001,2993,00Original,2993,181,202104190320,2021-04-19 03:49:16
362,서울시,32,1,SDOT001,2994,00Original,2994,114,202104190320,2021-04-19 03:49:16
363,서울시,32,1,SDOT001,2995,00Original,2995,135,202104190320,2021-04-19 03:49:16
364,서울시,32,1,SDOT001,2996,00Original,2996,123,202104190320,2021-04-19 03:49:18
365,서울시,32,1,SDOT001,2997,00Original,2997,134,202104190320,2021-04-19 03:49:25
366,서울시,32,1,SDOT001,2998,00Original,2998,129,202104190320,2021-04-19 03:49:25
367,서울시,32,1,SDOT001,2999,00Original,2999,141,202104190320,2021-04-19 03:49:35
368,서울시,32,1,SDOT001,3001,00Original,3001,118,202104190320,2021-04-19 03:49:28
369,서울시,32,1,SDOT001,3000,00Original,3000,150,202104190320,2021-04-19 03:49:35
370,서울시,32,1,SDOT001,3002,00Original,3002,107,202104190320,2021-04-19 03:49:44
371,서울시,32,1,SDOT001,3026,00Original,3026,46,202104190320,2021-04-19 03:50:28
372,서울시,32,1,SDOT001,4031,00Original,4031,0,202104190350,2021-04-19 03:50:28
373,서울시,32,1,SDOT001,3028,00Original,3028,148,202104190320,2021-04-19 03:50:28
374,서울시,32,1,SDOT001,4046,00Original,4046,0,202104190350,2021-04-19 03:50:39
375,서울시,32,1,SDOT001,3029,00Original,3029,75,202104190320,2021-04-19 03:50:39
376,서울시,32,1,SDOT001,4017,00Original,4017,0,202104190350,2021-04-19 03:50:41
377,서울시,32,1,SDOT001,3034,00Original,3034,162,202104190320,2021-04-19 03:50:42
378,서울시,32,1,SDOT001,4019,00Original,4019,7,202104190350,2021-04-19 03:50:41
379,서울시,32,1,SDOT001,4039,00Original,4039,0,202104190350,2021-04-19 03:51:22
380,서울시,32,1,SDOT001,4012,00Original,4012,0,202104190350,2021-04-19 03:51:22
381,서울시,32,1,SDOT001,4049,00Original,4049,4,202104190350,2021-04-19 03:52:26
382,서울시,32,1,SDOT001,4005,00Original,4005,1,202104190350,2021-04-19 03:52:37
383,서울시,32,1,SDOT001,4014,00Original,4014,11,202104190350,2021-04-19 03:56:19
384,서울시,32,1,SDOT001,4021,00Original,4021,0,202104190350,2021-04-19 03:56:35
385,서울시,32,1,SDOT001,4011,00Original,4011,0,202104190350,2021-04-19 03:57:28
386,서울시,32,1,SDOT001,4025,00Original,4025,0,202104190350,2021-04-19 03:58:14
387,서울시,32,1,SDOT001,4041,00Original,4041,0,202104190400,2021-04-19 04:00:12
388,서울시,32,1,SDOT001,4027,00Original,4027,2,202104190400,2021-04-19 04:00:36
389,서울시,32,1,SDOT001,2995,00Original,2995,123,202104190340,2021-04-19 04:01:28
390,서울시,32,1,SDOT001,2998,00Original,2998,136,202104190340,2021-04-19 04:01:28
391,서울시,32,1,SDOT001,3011,00Original,3011,105,202104190340,2021-04-19 04:01:51
392,서울시,32,1,SDOT001,3017,00Original,3017,168,202104190340,2021-04-19 04:02:12
393,서울시,32,1,SDOT001,3026,00Original,3026,61,202104190340,2021-04-19 04:02:37
394,서울시,32,1,SDOT001,3037,00Original,3037,74,202104190340,2021-04-19 04:03:15
395,서울시,32,1,SDOT001,4003,00Original,4003,1,202104190400,2021-04-19 04:03:15
396,서울시,32,1,SDOT001,3039,00Original,3039,130,202104190340,2021-04-19 04:03:15
397,서울시,32,1,SDOT001,4050,00Original,4050,0,202104190400,2021-04-19 04:06:47
398,서울시,32,1,SDOT001,4013,00Original,4013,0,202104190400,2021-04-19 04:07:11
399,서울시,32,1,SDOT001,4015,00Original,4015,6,202104190410,2021-04-19 04:10:33
400,서울시,32,1,SDOT001,4046,00Original,4046,1,202104190410,2021-04-19 04:10:32
401,서울시,32,1,SDOT001,4019,00Original,4019,11,202104190410,2021-04-19 04:10:42
402,서울시,32,1,SDOT001,4031,00Original,4031,1,202104190410,2021-04-19 04:10:52
403,서울시,32,1,SDOT001,4008,00Original,4008,1,202104190410,2021-04-19 04:11:01
404,서울시,32,1,SDOT001,4012,00Original,4012,0,202104190410,2021-04-19 04:11:24
405,서울시,32,1,SDOT001,4005,00Original,4005,5,202104190410,2021-04-19 04:12:31
406,서울시,32,1,SDOT001,2993,00Original,2993,195,202104190350,2021-04-19 04:13:16
407,서울시,32,1,SDOT001,3001,00Original,3001,115,202104190350,2021-04-19 04:13:24
408,서울시,32,1,SDOT001,3000,00Original,3000,162,202104190350,2021-04-19 04:13:40
409,서울시,32,1,SDOT001,4022,00Original,4022,0,202104190410,2021-04-19 04:13:48
410,서울시,32,1,SDOT001,3012,00Original,3012,78,202104190350,2021-04-19 04:14:00
411,서울시,32,1,SDOT001,4048,00Original,4048,13,202104190410,2021-04-19 04:14:12
412,서울시,32,1,SDOT001,4032,00Original,4032,0,202104190410,2021-04-19 04:14:20
413,서울시,32,1,SDOT001,3022,00Original,3022,132,202104190350,2021-04-19 04:14:20
414,서울시,32,1,SDOT001,3026,00Original,3026,59,202104190350,2021-04-19 04:14:43
415,서울시,32,1,SDOT001,3027,00Original,3027,125,202104190350,2021-04-19 04:14:43
416,서울시,32,1,SDOT001,3031,00Original,3031,133,202104190350,2021-04-19 04:14:43
417,서울시,32,1,SDOT001,3032,00Original,3032,122,202104190350,2021-04-19 04:15:05
418,서울시,32,1,SDOT001,4009,00Original,4009,7,202104190410,2021-04-19 04:16:20
419,서울시,32,1,SDOT001,4031,00Original,4031,0,202104190420,2021-04-19 04:20:25
420,서울시,32,1,SDOT001,4046,00Original,4046,0,202104190420,2021-04-19 04:20:49
421,서울시,32,1,SDOT001,4017,00Original,4017,0,202104190420,2021-04-19 04:20:45
422,서울시,32,1,SDOT001,4026,00Original,4026,0,202104190420,2021-04-19 04:22:56
423,서울시,32,1,SDOT001,4044,00Original,4044,0,202104190420,2021-04-19 04:23:15
424,서울시,32,1,SDOT001,2999,00Original,2999,134,202104190400,2021-04-19 04:25:28
425,서울시,32,1,SDOT001,3009,00Original,3009,0,202104190400,2021-04-19 04:25:57
426,서울시,32,1,SDOT001,3022,00Original,3022,125,202104190400,2021-04-19 04:26:16
427,서울시,32,1,SDOT001,3029,00Original,3029,73,202104190400,2021-04-19 04:26:37
428,서울시,32,1,SDOT001,3027,00Original,3027,127,202104190400,2021-04-19 04:26:37
429,서울시,32,1,SDOT001,4013,00Original,4013,0,202104190420,2021-04-19 04:27:06
430,서울시,32,1,SDOT001,4030,00Original,4030,0,202104190420,2021-04-19 04:27:35
431,서울시,32,1,SDOT001,4046,00Original,4046,0,202104190430,2021-04-19 04:30:28
432,서울시,32,1,SDOT001,4015,00Original,4015,0,202104190430,2021-04-19 04:30:37
433,서울시,32,1,SDOT001,4045,00Original,4045,0,202104190430,2021-04-19 04:30:37
434,서울시,32,1,SDOT001,4049,00Original,4049,1,202104190430,2021-04-19 04:32:40
435,서울시,32,1,SDOT001,4005,00Original,4005,1,202104190430,2021-04-19 04:32:56
436,서울시,32,1,SDOT001,4003,00Original,4003,3,202104190430,2021-04-19 04:32:56
437,서울시,32,1,SDOT001,4032,00Original,4032,4,202104190430,2021-04-19 04:34:12
438,서울시,32,1,SDOT001,4048,00Original,4048,0,202104190430,2021-04-19 04:34:12
439,서울시,32,1,SDOT001,3030,00Original,3030,161,202104190410,2021-04-19 04:38:35
440,서울시,32,1,SDOT001,4031,00Original,4031,2,202104190440,2021-04-19 04:40:31
441,서울시,32,1,SDOT001,4023,00Original,4023,0,202104190440,2021-04-19 04:40:31
442,서울시,32,1,SDOT001,4036,00Original,4036,5,202104190440,2021-04-19 04:40:50
443,서울시,32,1,SDOT001,3006,00Original,3006,154,202104190420,2021-04-19 04:49:37
444,서울시,32,1,SDOT001,3016,00Original,3016,150,202104190420,2021-04-19 04:49:51
445,서울시,32,1,SDOT001,4039,00Original,4039,3,202104190450,2021-04-19 04:51:15
446,서울시,32,1,SDOT001,4025,00Original,4025,1,202104190450,2021-04-19 04:58:02
447,서울시,32,1,SDOT001,3000,00Original,3000,148,202104190440,2021-04-19 05:01:34
448,서울시,32,1,SDOT001,3004,00Original,3004,162,202104190440,2021-04-19 05:01:59
449,서울시,32,1,SDOT001,3019,00Original,3019,138,202104190440,2021-04-19 05:02:16
450,서울시,32,1,SDOT001,4005,00Original,4005,2,202104190500,2021-04-19 05:03:11
451,서울시,32,1,SDOT001,3027,00Original,3027,119,202104190440,2021-04-19 05:03:22
452,서울시,32,1,SDOT001,3027,00Original,3027,119,202104190440,2021-04-19 05:04:00
453,서울시,32,1,SDOT001,4007,00Original,4007,2,202104190500,2021-04-19 05:07:53
454,서울시,32,1,SDOT001,3028,00Original,3028,156,202104190450,2021-04-19 05:15:10
455,서울시,32,1,SDOT001,4033,00Original,4033,0,202104190520,2021-04-19 05:20:53
456,서울시,32,1,SDOT001,4045,00Original,4045,0,202104190520,2021-04-19 05:20:59
457,서울시,32,1,SDOT001,4012,00Original,4012,1,202104190520,2021-04-19 05:21:39
458,서울시,32,1,SDOT001,4018,00Original,4018,14,202104190540,2021-04-19 05:45:58
459,서울시,32,1,SDOT001,4016,00Original,4016,14,202104190540,2021-04-19 05:46:08
460,서울시,32,1,SDOT001,4035,00Original,4035,1,202104190540,2021-04-19 05:46:18
461,서울시,32,1,SDOT001,4037,00Original,4037,3,202104190540,2021-04-19 05:46:18
462,서울시,32,1,SDOT001,4004,00Original,4004,8,202104190540,2021-04-19 05:46:52
463,서울시,32,1,SDOT001,3006,00Original,3006,141,202104190520,2021-04-19 05:49:19
464,서울시,32,1,SDOT001,3008,00Original,3008,158,202104190520,2021-04-19 05:49:28
465,서울시,32,1,SDOT001,3010,00Original,3010,173,202104190520,2021-04-19 05:49:28
466,서울시,32,1,SDOT001,3007,00Original,3007,199,202104190520,2021-04-19 05:49:37
467,서울시,32,1,SDOT001,3029,00Original,3029,82,202104190520,2021-04-19 05:50:13
468,서울시,32,1,SDOT001,3030,00Original,3030,164,202104190520,2021-04-19 05:50:13
469,서울시,32,1,SDOT001,4031,00Original,4031,4,202104190550,2021-04-19 05:50:23
470,서울시,32,1,SDOT001,4027,00Original,4027,18,202104190550,2021-04-19 05:50:35
471,서울시,32,1,SDOT001,3032,00Original,3032,143,202104190520,2021-04-19 05:50:26
472,서울시,32,1,SDOT001,4015,00Original,4015,2,202104190550,2021-04-19 05:50:33
473,서울시,32,1,SDOT001,3035,00Original,3035,103,202104190520,2021-04-19 05:50:33
474,서울시,32,1,SDOT001,4027,00Original,4027,18,202104190550,2021-04-19 05:51:22
475,서울시,32,1,SDOT001,4039,00Original,4039,1,202104190550,2021-04-19 05:51:26
476,서울시,32,1,SDOT001,4028,00Original,4028,0,202104190550,2021-04-19 05:56:54
477,서울시,32,1,SDOT001,4040,00Original,4040,2,202104190550,2021-04-19 05:57:49
478,서울시,32,1,SDOT001,4031,00Original,4031,7,202104190600,2021-04-19 06:00:46
479,서울시,32,1,SDOT001,2998,00Original,2998,148,202104190540,2021-04-19 06:01:20
480,서울시,32,1,SDOT001,3007,00Original,3007,210,202104190540,2021-04-19 06:01:40
481,서울시,32,1,SDOT001,2999,00Original,2999,152,202104190540,2021-04-19 06:01:52
482,서울시,32,1,SDOT001,4012,00Original,4012,0,202104190600,2021-04-19 06:01:51
483,서울시,32,1,SDOT001,3026,00Original,3026,74,202104190540,2021-04-19 06:02:24
484,서울시,32,1,SDOT001,4049,00Original,4049,8,202104190600,2021-04-19 06:02:44
485,서울시,32,1,SDOT001,4026,00Original,4026,5,202104190600,2021-04-19 06:02:37
486,서울시,32,1,SDOT001,3031,00Original,3031,133,202104190540,2021-04-19 06:02:55
487,서울시,32,1,SDOT001,3032,00Original,3032,112,202104190540,2021-04-19 06:02:55
488,서울시,32,1,SDOT001,4016,00Original,4016,8,202104190600,2021-04-19 06:06:22
489,서울시,32,1,SDOT001,4018,00Original,4018,13,202104190600,2021-04-19 06:06:14
490,서울시,32,1,SDOT001,4029,00Original,4029,13,202104190600,2021-04-19 06:07:03
491,서울시,32,1,SDOT001,4020,00Original,4020,0,202104190600,2021-04-19 06:08:02
492,서울시,32,1,SDOT001,4027,00Original,4027,13,202104190610,2021-04-19 06:10:14
493,서울시,32,1,SDOT001,4012,00Original,4012,1,202104190610,2021-04-19 06:11:20
494,서울시,32,1,SDOT001,4049,00Original,4049,7,202104190610,2021-04-19 06:12:32
495,서울시,32,1,SDOT001,3001,00Original,3001,109,202104190550,2021-04-19 06:13:19
496,서울시,32,1,SDOT001,2997,00Original,2997,154,202104190550,2021-04-19 06:13:31
497,서울시,32,1,SDOT001,3002,00Original,3002,140,202104190550,2021-04-19 06:13:20
498,서울시,32,1,SDOT001,2999,00Original,2999,163,202104190550,2021-04-19 06:13:31
499,서울시,32,1,SDOT001,2998,00Original,2998,189,202104190550,2021-04-19 06:13:40
500,서울시,32,1,SDOT001,3004,00Original,3004,162,202104190550,2021-04-19 06:13:40
501,서울시,32,1,SDOT001,3000,00Original,3000,149,202104190550,2021-04-19 06:13:40
502,서울시,32,1,SDOT001,3003,00Original,3003,181,202104190550,2021-04-19 06:13:40
503,서울시,32,1,SDOT001,3011,00Original,3011,147,202104190550,2021-04-19 06:13:51
504,서울시,32,1,SDOT001,3023,00Original,3023,183,202104190550,2021-04-19 06:14:10
505,서울시,32,1,SDOT001,3024,00Original,3024,177,202104190550,2021-04-19 06:14:10
506,서울시,32,1,SDOT001,3026,00Original,3026,93,202104190550,2021-04-19 06:14:19
507,서울시,32,1,SDOT001,3029,00Original,3029,94,202104190550,2021-04-19 06:14:20
508,서울시,32,1,SDOT001,4017,00Original,4017,1,202104190620,2021-04-19 06:20:46
509,서울시,32,1,SDOT001,4038,00Original,4038,0,202104190620,2021-04-19 06:20:55
510,서울시,32,1,SDOT001,4005,00Original,4005,13,202104190620,2021-04-19 06:22:43
511,서울시,32,1,SDOT001,4024,00Original,4024,5,202104190620,2021-04-19 06:24:43
512,서울시,32,1,SDOT001,3026,00Original,3026,72,202104190600,2021-04-19 06:26:22
513,서울시,32,1,SDOT001,4050,00Original,4050,0,202104190620,2021-04-19 06:27:17
514,서울시,32,1,SDOT001,4017,00Original,4017,1,202104190630,2021-04-19 06:30:45
515,서울시,32,1,SDOT001,4023,00Original,4023,1,202104190630,2021-04-19 06:30:45
516,서울시,32,1,SDOT001,4036,00Original,4036,12,202104190630,2021-04-19 06:30:55
517,서울시,32,1,SDOT001,4049,00Original,4049,9,202104190630,2021-04-19 06:32:40
518,서울시,32,1,SDOT001,4022,00Original,4022,14,202104190630,2021-04-19 06:33:59
519,서울시,32,1,SDOT001,4021,00Original,4021,2,202104190630,2021-04-19 06:36:48
520,서울시,32,1,SDOT001,4011,00Original,4011,2,202104190630,2021-04-19 06:37:26
521,서울시,32,1,SDOT001,4025,00Original,4025,0,202104190630,2021-04-19 06:38:17
522,서울시,32,1,SDOT001,4033,00Original,4033,7,202104190640,2021-04-19 06:40:08
523,서울시,32,1,SDOT001,4006,00Original,4006,15,202104190640,2021-04-19 06:40:46
524,서울시,32,1,SDOT001,4001,00Original,4001,8,202104190640,2021-04-19 06:40:55
525,서울시,32,1,SDOT001,4025,00Original,4025,5,202104190640,2021-04-19 06:47:54
526,서울시,32,1,SDOT001,3032,00Original,3032,120,202104190620,2021-04-19 06:50:16
527,서울시,32,1,SDOT001,3033,00Original,3033,134,202104190620,2021-04-19 06:50:27
528,서울시,32,1,SDOT001,3031,00Original,3031,188,202104190620,2021-04-19 06:50:36
529,서울시,32,1,SDOT001,4015,00Original,4015,33,202104190650,2021-04-19 06:50:27
530,서울시,32,1,SDOT001,3035,00Original,3035,147,202104190620,2021-04-19 06:50:36
531,서울시,32,1,SDOT001,3034,00Original,3034,404,202104190620,2021-04-19 06:50:40
532,서울시,32,1,SDOT001,4031,00Original,4031,12,202104190650,2021-04-19 06:50:35
533,서울시,32,1,SDOT001,3036,00Original,3036,274,202104190620,2021-04-19 06:50:35
534,서울시,32,1,SDOT001,4049,00Original,4049,9,202104190650,2021-04-19 06:52:22
535,서울시,32,1,SDOT001,4044,00Original,4044,0,202104190650,2021-04-19 06:53:00
